Rank,Name,basename,Genre,ESRB_Rating,Platform,Publisher,Developer,VGChartz_Score,Critic_Score,User_Score,Total_Shipped,Global_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Year,Last_Update,url,status,Vgchartzscore,img_url,Global_Total,Summary
18001,Miyako,miyako,Adventure,,PSP,Idea Factory,Idea Factory,,,,0.0,0.02,,,0.02,,2010.0,,http://www.vgchartz.com/game/47144/miyako/?region=All,1,,/games/boxart/full_miyako_79JapanFront.jpg,0.02, 
18002,Motto NUGA-CEL!,motto-nuga-cel,Adventure,,PSP,Idea Factory,Lupinus,,,,0.0,0.02,,,0.02,,2010.0,,http://www.vgchartz.com/game/44212/motto-nuga-cel/?region=All,1,,/games/boxart/full_585659JapanFrontccc.jpg,0.02, 
18003,UFO: Trilogy,ufo-trilogy,Strategy,,PC,Unknown,Altar Interactive,,,,0.0,0.02,,0.02,,0.0,2007.0,,http://www.vgchartz.com/game/23829/ufo-trilogy/?region=All,1,,/games/boxart/8700400ccc.jpg,0.02,"This collection of three titles from the critically acclaimed UFO series takes you on a voyage from Earth to Mars! Enjoy hours of gameplay in this combination of squad based tactical action and global strategy. 
UFO: Aftermath will pit you against an alien threat. Use all of your skills and abilities to defend planet Earth from destruction. Fight against mutant and alien invaders, research new technologies, develop incredible devices and powerful weapons to help you in your war against the uninvited marauders.
    UFO: Aftershock The year is 2054. The surface of Earth has become uninhabitable. Retreating to the flying haven of the Laputa, the remnants of humankind cling to existence. A human revolt aboard the Laputa escalates into a conflict that destroys the colony. Now, the remaining survivors flee once again. Can they reclaim the Earth from the unknown forces that chased them into the skies?
     UFO: Afterlight takes alien warfare to another time and place. Mankind has been dealt a cruel blow. We have lost our homeworld. And yet, we are not defeated. Now, we fight for the survival of our race. Now, we fight to conquer a new home for mankind – planet Mars!
 "
18004,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),yu-gi-oh-gx-the-beginning-of-destiny-jp-sales,Strategy,E,PS2,Konami,Konami,,,,0.0,0.02,,,0.02,,2008.0,,http://www.vgchartz.com/game/13209/yu-gi-oh-gx-the-beginning-of-destiny-jp-sales/?region=All,1,,/games/boxart/full_2359122AmericaFrontccc.jpg,0.02, 
18005,11eyes: CrossOver,11eyes-crossover,Adventure,,PSP,5pb,Genterprise,,,,0.0,0.02,,,0.02,,2010.0,,http://www.vgchartz.com/game/40853/11eyes-crossover/?region=All,1,,/games/boxart/full_6216003JapanFrontccc.jpg,0.02,"11 Eyes Crossover is an Adventure game, developed and published by 5pb,  which was released in Japan in 2010. "
18006,Super Dodge Ball,super-dodge-ball,Sports,,NG,Technos Japan Corporation,Technos,,,,0.0,0.02,,,0.02,,1996.0,,http://www.vgchartz.com/game/3629/super-dodge-ball/?region=All,1,,/games/boxart/default.jpg,0.02, 
18007,Gon: BakuBakuBakuBaku Adventure,gon-bakubakubakubaku-adventure,Misc,,3DS,Namco Bandai Games,Unknown,,,,0.0,0.02,,,0.02,,2012.0,,http://www.vgchartz.com/game/70812/gon-bakubakubakubaku-adventure/?region=All,1,,/games/boxart/default.jpg,0.02, 
18008,Eve: Burst Error R,eve-burst-error-r,Action,,PSV,Red Flagship,Unknown,,,,0.0,0.02,,,0.02,,2016.0,,http://www.vgchartz.com/game/109438/eve-burst-error-r/?region=All,1,,/games/boxart/full_9815358JapanFrontccc.jpg,0.02, 
18009,Style Book: Junior City,style-book-junior-city,Misc,,DS,Bandai,Bandai,,,,0.0,0.02,,,0.02,,2006.0,,http://www.vgchartz.com/game/4401/style-book-junior-city/?region=All,1,,/games/boxart/full_8567416JapanFrontccc.jpg,0.02, 
18010,Earth Seeker,earth-seeker,Role-Playing,,Wii,Kadokawa Shoten,Crafts & Meisters,,,,0.0,0.02,,,0.02,,2011.0,,http://www.vgchartz.com/game/46491/earth-seeker/?region=All,1,,/games/boxart/full_earth-seeker_951JapanFront.jpg,0.02,"Earth Seeker is an Action game, developed and published by Kadokawa Shoten,  scheduled to be released in Japan in 2010. "
18011,Atlantic Quest,atlantic-quest,Puzzle,,PC,Avanquest,Oberon Media,,,,0.0,0.02,,0.02,,0.0,2011.0,,http://www.vgchartz.com/game/70165/atlantic-quest/?region=All,1,,/games/boxart/full_9380473AmericaFrontccc.png,0.02, 
18012,PopCap Hits!,popcap-hits,Misc,,X360,PopCap Games,PopCap Games,,,,0.0,0.02,,0.02,,0.0,2011.0,,http://www.vgchartz.com/game/49640/popcap-hits/?region=All,1,,/games/boxart/full_popcap-hits_100PALFront.jpg,0.02,"Four fantastic and famously fiendish games that will bamboozle your  brain and give your hours of puzzling pleasure! Bejeweled 2, Astropop,  Feeding Frenzy and Peggle are all monster hits and now's your chance to  play them all in this brilliant compilation from PopCap, the  chart-topping champions of great games!Bejeweled 2 - The most popular  casual game ever! Hall of Fame Inductee: Computer Gaming World 2002 (the  only puzzle game inducted since Tetris in 1988). The classic game of  gem-swapping and brilliant, explosive action. Dazzling power-ups, secret  game modes, brain-twisting puzzles and more. Wildly addictive,  high-carat fun!Astro Pop - Editor's Choice Award (5 out of 5 stars) - PC  Magazine. Blast off to high-speed, arcade-puzzle action! Grab groups of  bricks, blast away combos, and clear a path of the stars. Four space  pilots and an offbeat storyline add to the stellar fun.Feeding Frenzy -  The definitive game of frenzied food-chain action! Slurp, gulp and  crunch your way along the Frenzy Coast, where you eat anything smaller  than you and swim clear of everything else. The more you eat, the bigger  you get, and the closer you come to taking on the fearsome Shark  King!Peggle - Voted Casual Game of the Year, Editor's Choice (2007). Do  you have what it takes to become a Peggle Master? Take your best shot.  Conquer 55 levels with 10 mystical Magic Powers and rack up bonus  points. Face off against friends in 4-player Xbox LIVE multiplayer play,  and test your skills in 75 Grand Master Challenges. "
18013,Still Life 2,still-life-2,Adventure,M,PC,Encore,GameCo Studios,,7.3,,0.0,0.02,,0.02,,0.0,2009.0,,http://www.vgchartz.com/game/34672/still-life-2/?region=All,1,,/games/boxart/full_still-life-2_745AmericaFront.jpg,0.02,"Who is hiding behind Mr. X?
Still Life 2 reveals the long-awaited ending of Still Life and spells a new investigation for Agent Victoria McPherson.
In Fall 2008, Victoria is sent to Maine where Ellen Dunnigan's body has just been found. The modus operandi and the video sent to the police and press leave them in no doubt as to the killer's identity: the East Coast Killer has struck again! No clues are picked up during the autopsy, as the serial killer painstakingly washed the body. Once again, the killer has not committed any errors.
 
[http://www.stilllife-game.com] "
18014,Dark Tales: Edgar Allan Poe's The Premature Burial,dark-tales-edgar-allan-poes-the-premature-burial,Misc,,PC,Focus Multimedia,Unknown,,,,0.0,0.02,,0.02,,0.0,2012.0,,http://www.vgchartz.com/game/70537/dark-tales-edgar-allan-poes-the-premature-burial/?region=All,1,,/games/boxart/default.jpg,0.02, 
18015,Trapped Dead,trapped-dead,Strategy,M,PC,Meridian4,Headup Games / Crenetic,,4.0,,0.0,0.02,,0.02,,0.0,2011.0,,http://www.vgchartz.com/game/53146/trapped-dead/?region=All,1,,/games/boxart/full_trapped-dead_796PALFront.jpg,0.02,"Trapped Dead is a tactical real time strategy game  in the tradition of classics such as ""Commandos"" and ""Desperados"". You  and your friends control your characters in a 3rd person isometric view  through a mature Zombie survival scenario inspired by the successful  Horror movies of the early 80s. A co-op mode for up to 4 players is  included as well.
The story takes place in the early 80s in a small town names Hedge  Hill near Kansas City, Missouri. The sowing of a new genetically  modified type of corn caused the existence of a new virus which mutated  through the natural food chain. A dog bite of an infected animal caused a  local outbreak of the virus which rapidly infected the inhabitants of  the idyllic provincial town. Mike and Gerald, two college boys, are  thrown into the middle of a terrifying horror scenario. Having pulled  over to a gas station near Hedge Hill during what was meant to be an  enjoyable road trip, they are unaware of the virus which has already  reached the gas station and its staff…
Features:-

Terrifying, cinematic game atmosphere 
Appealing tactical gameplay with numerous shock and surprise elements 
Highly detailed locations such as mall, jail, scrap yard & many more 
6 playable different characters 
Thrilling on- and offline multiplayer co-op mode 
Interactive and dynamic game environment including various traps 
Manifold weapons, gadgets and other items 

(Steam) "
18016,Rainbow Islands Revolution,rainbow-islands-revolution,Platform,E,DS,Codemasters,Taito Corporation,,,,0.0,0.02,0.01,0.0,,0.0,2006.0,,http://www.vgchartz.com/game/1830/rainbow-islands-revolution/?region=All,1,,/games/boxart/full_5342860AmericaFrontccc.jpg,0.02,"Several years have passed since Bubby was victorious over the evil villain Super Doranku, as told in Bubble Bobble. Bubby has grown into a rainbow magician and now embarks on a quest to find the treasures hidden around his homeland of the Rainbow Islands. However, Super Doranku, still under the power of an evil lord, has other plans and has captured the island’s inhabitants. It’s up to Bubby to fight the forces of evil and bring freedom, peace and harmony back to the Rainbow Islands!
Codemasters "
18017,Barbie as the Princess and the Pauper,barbie-as-the-princess-and-the-pauper,Adventure,E,GBA,Knowledge Adventure,VU Games,,6.0,,0.0,0.02,0.01,0.0,,0.0,2004.0,,http://www.vgchartz.com/game/26232/barbie-as-the-princess-and-the-pauper/?region=All,1,,/games/boxart/3623315ccc.jpg,0.02,"In her new adventure, Barbie takes on two roles--Erika and Princess Anneliese. Based on the classic story The Prince and the Pauper, this game follows Erika as she tries to prove that she's worthy to be crowned queen. With the help of Princess Anneliese, you must help Erika move through the game's unique environments and settings--the village, castle, and forest--so that she is fully prepared for the coronation ceremony and her role as queen. Showcase Erika's best qualities by helping villagers, solving puzzles, and completing creative tasks. "
18018,Diabolik Lovers: Lost Eden,diabolik-lovers-lost-eden,Adventure,,PSV,Idea Factory,Unknown,,,,0.0,0.02,,,0.02,,2017.0,21st Feb 18,http://www.vgchartz.com/game/158975/diabolik-lovers-lost-eden/?region=All,1,,/games/boxart/full_1890627JapanFrontccc.jpg,0.02, 
18019,Horrid Henry: Missions of Mischief,horrid-henry-missions-of-mischief,Adventure,E,Wii,SouthPeak Interactive,Asylum Entertainment,,,,0.0,0.02,0.0,0.01,,0.0,2010.0,,http://www.vgchartz.com/game/34942/horrid-henry-missions-of-mischief/?region=All,1,,/games/boxart/full_7865202PALFrontccc.jpg,0.02,"Henry is a headstrong boy, constantly raging against the tyranny of adults and infuriating girls. For Henry life just isn't fair. If he's not battling his fearsome class teacher Miss Battle-Axe at school, he's in trouble with his Mum and Dad.  Now Horrid Henry moves from the massively successful TV show and multi million selling book series onto Nintendo DS, Wii and PC in the form of a fun, fast and funny, action platform game where the player takes the lead role of Henry himself. "
18020,Space Hulk Tactics,space-hulk-tactics,Strategy,,XOne,Focus Home Interactive,Cyanide,,,,0.0,0.02,0.02,,,0.0,2018.0,28th Jun 18,http://www.vgchartz.com/game/222249/space-hulk-tactics/?region=All,1,,/games/boxart/full_4594561AmericaFrontccc.jpg,0.02, 
18021,Tantei Opera: Milky Holmes,tantei-opera-milky-holmes,Adventure,,PSP,Unknown,BushiRoad,,,,0.0,0.02,,,0.02,,2010.0,,http://www.vgchartz.com/game/46447/tantei-opera-milky-holmes/?region=All,1,,/games/boxart/full_tantei-opera-milky-holmes_739JapanFront.jpg,0.02,"Tantei Opera: Milky Holmes is an Adventure game, developed and published by BushiRoad,  which was released in Japan in 2010. "
18022,Starship Troopers,starship-troopers,Shooter,M,PC,Empire Interactive,Strangelite,,,,0.0,0.02,,0.02,,0.0,2005.0,,http://www.vgchartz.com/game/31779/starship-troopers/?region=All,1,,/games/boxart/full_8101972AmericaFrontccc.jpg,0.02,"At the start of the game, the war is not going well the bugs are rampaging across Hesperus - a planet perilously close to Earth. Colonised by man, Hesperus was once a haven of earthly tranquillity. Now, it is a terrifying battleground where the weaknesses of an implacable foe must be discovered and exploited "
18023,Adventure Time: Pirates of the Enchiridion,adventure-time-pirates-of-the-enchiridion,Adventure,E10,PS4,Outright Games,Outright Games,,,,0.0,0.02,0.01,,,0.0,2018.0,17th Mar 19,http://www.vgchartz.com/game/221377/adventure-time-pirates-of-the-enchiridion/?region=All,1,,/games/boxart/full_6964669AmericaFrontccc.jpg,0.02,"The Land of Ooo is underwater, and it’s up to Finn and Jake to find out why. Join our heroes as they explore dangerous waters, search for clues, interrogate pirates and fight bad guys to solve this wet, wet mystery and save the day!



Features


Explore the Land of Ooo freely, discover secrets and collect loot with playable fan-favourite characters, Finn, Jake, BMO and Marceline.


Set sail across the high seas between kingdoms and venture into uncharted territories to figure out what’s going on.


Upgrade your heroes, use items, spells, potions and unique ultimate hero abilities to battle bad guys in fast-paced tactical combat.


An original Adventure Time story, all voiced by the show’s cast.


Source: Publisher


 "
18024,Casper's Scare School: Spooky Sports Day,caspers-scare-school-spooky-sports-day,Sports,E,DS,Crave Entertainment,The Code Monkeys,,,,0.0,0.02,0.02,0.0,,0.0,2010.0,,http://www.vgchartz.com/game/31472/caspers-scare-school-spooky-sports-day/?region=All,1,,/games/boxart/full_caspers-scare-school-spooky-sports-day_8AmericaFront.jpg,0.02,"Casper's Scare School Spooky Sports Day
Spooky Sports Day comes around once a year and this time Casper is determined not to let Thatch steal all the glory. Casper and his friends have been training hard to make sure that this year the prizes are shared more fairly!
Let the games begin!

Help Casper beat Thatch in a series of sporting events and stay ahead of the game 
Hassle the humans in People Chase! Shout ""Boo!"" into the microphone to scare the 'Fleshies'! 
It’s a penalty shoot out with a difference in Goal Creeper. Hit the goalie to score! 
Use the stylus to pull awesome skate moves in Scare Boarding!

http://www.mastertronic.com/productBlast.asp?pid=758&productLabelID=5 "
18025,Entaku no Seito: The Eternal Legend,entaku-no-seito-the-eternal-legend,Misc,,PSP,Kadokawa Games,Unknown,,,,0.0,0.02,,,0.02,,2012.0,,http://www.vgchartz.com/game/71056/entaku-no-seito-the-eternal-legend/?region=All,1,,/games/boxart/default.jpg,0.02, 
